costat,curcdq,datafmt,indfmt,consol,tic,datadate,gvkey,conm,actq,atq,dlttq,lctq,niq,revtq,seqq,mkvaltq,prccq
A,USD,STD,INDL,C,CVX,2009-06-30,002991,CHEVRON CORP,34716.0000,161201.0000,11192.0000,25364.0000,1745.0000,37613.0000,87958.0000,132865.2363,66.250000000000
A,USD,STD,INDL,C,CVX,2009-09-30,002991,CHEVRON CORP,35541.0000,162561.0000,10302.0000,25393.0000,3831.0000,43101.0000,90646.0000,141301.3848,70.430000000000
A,USD,STD,INDL,C,CVX,2009-12-31,002991,CHEVRON CORP,37216.0000,164621.0000,10130.0000,26211.0000,3070.0000,45502.0000,91914.0000,154574.5168,76.990000000000
A,USD,STD,INDL,C,CVX,2010-03-31,002991,CHEVRON CORP,40826.0000,168932.0000,10083.0000,27566.0000,4552.0000,44669.0000,95349.0000,152315.3229,75.830000000000
A,USD,STD,INDL,C,CVX,2010-06-30,002991,CHEVRON CORP,42394.0000,171746.0000,10098.0000,26013.0000,5409.0000,48850.0000,99569.0000,136438.9088,67.860000000000
A,USD,STD,INDL,C,CVX,2010-09-30,002991,CHEVRON CORP,44483.0000,177199.0000,10449.0000,26850.0000,3768.0000,46372.0000,102243.0000,163107.2894,81.050000000000
A,USD,STD,INDL,C,CVX,2010-12-31,002991,CHEVRON CORP,48841.0000,184769.0000,11289.0000,29012.0000,5295.0000,49716.0000,105081.0000,183182.6413,91.250000000000
A,USD,STD,INDL,C,CVX,2011-03-31,002991,CHEVRON CORP,50851.0000,194736.0000,9758.0000,33313.0000,6211.0000,56278.0000,110100.0000,216084.0298,107.490000000000
A,USD,STD,INDL,C,CVX,2011-06-30,002991,CHEVRON CORP,54006.0000,201717.0000,9618.0000,35220.0000,7732.0000,64407.0000,115653.0000,205986.7717,102.840000000000
A,USD,STD,INDL,C,CVX,2011-09-30,002991,CHEVRON CORP,53025.0000,204099.0000,9498.0000,32338.0000,7829.0000,59287.0000,120891.0000,184391.5962,92.590000000000
A,USD,STD,INDL,C,CVX,2011-12-31,002991,CHEVRON CORP,53234.0000,209474.0000,9812.0000,33600.0000,5123.0000,56314.0000,121382.0000,210796.1688,106.400000000000
A,USD,STD,INDL,C,CVX,2012-03-31,002991,CHEVRON CORP,55222.0000,214890.0000,8879.0000,34257.0000,6471.0000,57109.0000,125507.0000,211544.5206,107.210000000000
A,USD,STD,INDL,C,CVX,2012-06-30,002991,CHEVRON CORP,56008.0000,219379.0000,9872.0000,32656.0000,7210.0000,57851.0000,129997.0000,207005.7700,105.500000000000
A,USD,STD,INDL,C,CVX,2012-09-30,002991,CHEVRON CORP,58465.0000,226864.0000,10164.0000,35669.0000,5253.0000,53497.0000,132941.0000,228129.0174,116.560000000000
A,USD,STD,INDL,C,CVX,2012-12-31,002991,CHEVRON CORP,55720.0000,232982.0000,12065.0000,34212.0000,7245.0000,54123.0000,136524.0000,210515.9217,108.140000000000
A,USD,STD,INDL,C,CVX,2013-03-31,002991,CHEVRON CORP,54696.0000,237410.0000,12053.0000,34685.0000,6178.0000,52263.0000,140134.0000,230389.3660,118.820000000000
A,USD,STD,INDL,C,CVX,2013-06-30,002991,CHEVRON CORP,56104.0000,244048.0000,18051.0000,33413.0000,5365.0000,53199.0000,142841.0000,228635.7202,118.340000000000
A,USD,STD,INDL,C,CVX,2013-09-30,002991,CHEVRON CORP,53503.0000,247838.0000,18054.0000,33470.0000,4950.0000,54380.0000,144779.0000,233665.5195,121.500000000000
A,USD,STD,INDL,C,CVX,2013-12-31,002991,CHEVRON CORP,50250.0000,253753.0000,20057.0000,33018.0000,4930.0000,51822.0000,149113.0000,239028.1507,124.910000000000
A,USD,STD,INDL,C,CVX,2014-03-31,002991,CHEVRON CORP,49749.0000,258238.0000,20046.0000,35652.0000,4512.0000,49032.0000,150661.0000,226363.0215,118.910000000000
A,USD,STD,INDL,C,CVX,2014-06-30,002991,CHEVRON CORP,48920.0000,262045.0000,20050.0000,36328.0000,5665.0000,53463.0000,153581.0000,247905.5726,130.550000000000
A,USD,STD,INDL,C,CVX,2014-09-30,002991,CHEVRON CORP,47083.0000,265431.0000,20044.0000,37088.0000,5593.0000,49706.0000,156140.0000,225565.3917,119.320000000000
A,USD,STD,INDL,C,CVX,2014-12-31,002991,CHEVRON CORP,42232.0000,266026.0000,24028.0000,31926.0000,3471.0000,40107.0000,155028.0000,210859.0248,112.180000000000
A,USD,STD,INDL,C,CVX,2015-03-31,002991,CHEVRON CORP,41270.0000,269604.0000,30025.0000,29445.0000,2567.0000,30438.0000,155803.0000,197412.5804,104.980000000000
A,USD,STD,INDL,C,CVX,2015-06-30,002991,CHEVRON CORP,40738.0000,266455.0000,29289.0000,28268.0000,571.0000,34864.0000,154669.0000,181530.9755,96.470000000000
A,USD,STD,INDL,C,CVX,2015-09-30,002991,CHEVRON CORP,39819.0000,268449.0000,29296.0000,30144.0000,2037.0000,30967.0000,154912.0000,148455.0786,78.880000000000
A,USD,STD,INDL,C,CVX,2015-12-31,002991,CHEVRON CORP,35347.0000,266103.0000,33664.0000,26464.0000,-588.0000,26297.0000,152716.0000,169377.9474,89.960000000000
A,USD,STD,INDL,C,CVX,2016-03-31,002991,CHEVRON CORP,31713.0000,263842.0000,32709.0000,29162.0000,-725.0000,21418.0000,150307.0000,179800.6662,95.400000000000
A,USD,STD,INDL,C,CVX,2016-06-30,002991,CHEVRON CORP,32471.0000,261478.0000,39555.0000,24927.0000,-1470.0000,26060.0000,147163.0000,197763.8916,104.830000000000
A,USD,STD,INDL,C,CVX,2016-09-30,002991,CHEVRON CORP,28873.0000,259863.0000,39528.0000,24744.0000,1283.0000,27387.0000,146800.0000,194289.1855,102.920000000000
A,USD,STD,INDL,C,CVX,2016-12-31,002991,CHEVRON CORP,29619.0000,260078.0000,35286.0000,31785.0000,415.0000,28445.0000,145556.0000,222630.3739,117.700000000000
A,USD,STD,INDL,C,CVX,2017-03-31,002991,CHEVRON CORP,29568.0000,259111.0000,36959.0000,28426.0000,2682.0000,31524.0000,146592.0000,203418.5851,107.370000000000
A,USD,STD,INDL,C,CVX,2017-06-30,002991,CHEVRON CORP,26626.0000,254599.0000,34082.0000,27956.0000,1450.0000,32877.0000,146203.0000,197705.6630,104.330000000000
A,USD,STD,INDL,C,CVX,2017-09-30,002991,CHEVRON CORP,29398.0000,255160.0000,34075.0000,28223.0000,1952.0000,28577.0000,146713.0000,223176.4450,117.500000000000
A,USD,STD,INDL,C,CVX,2017-12-31,002991,CHEVRON CORP,28560.0000,253806.0000,33571.0000,27737.0000,3111.0000,34507.0000,148124.0000,238449.6434,125.190000000000
A,USD,STD,INDL,C,CVX,2018-03-31,002991,CHEVRON CORP,31726.0000,256442.0000,31144.0000,30630.0000,3638.0000,35968.0000,150356.0000,217925.5363,114.040000000000
A,USD,STD,INDL,C,CVX,2018-06-30,002991,CHEVRON CORP,34256.0000,257929.0000,29919.0000,31862.0000,3409.0000,40491.0000,152198.0000,242258.4652,126.430000000000
A,USD,STD,INDL,C,CVX,2018-09-30,002991,CHEVRON CORP,35583.0000,256606.0000,29989.0000,29183.0000,4047.0000,42105.0000,153575.0000,233649.4447,122.280000000000
A,USD,STD,INDL,C,CVX,2018-12-31,002991,CHEVRON CORP,34021.0000,253863.0000,28733.0000,27171.0000,3730.0000,40338.0000,154554.0000,207009.7460,108.790000000000
A,USD,STD,INDL,C,CVX,2019-03-31,002991,CHEVRON CORP,33671.0000,256809.0000,28806.0000,29951.0000,2649.0000,34189.0000,155045.0000,234624.1487,123.180000000000
A,USD,STD,INDL,C,CVX,2019-06-30,002991,CHEVRON CORP,33087.0000,255878.0000,27769.0000,28829.0000,4305.0000,36323.0000,156395.0000,236239.1359,124.440000000000
A,USD,STD,INDL,C,CVX,2019-09-30,002991,CHEVRON CORP,33988.0000,256537.0000,27806.0000,30233.0000,2580.0000,34779.0000,155841.0000,224257.5378,118.600000000000
A,USD,STD,INDL,C,CVX,2019-12-31,002991,CHEVRON CORP,28329.0000,237428.0000,26299.0000,26530.0000,-6610.0000,34574.0000,144213.0000,226820.0657,120.510000000000
A,USD,STD,INDL,C,CVX,2020-03-31,002991,CHEVRON CORP,28562.0000,236677.0000,23663.0000,28235.0000,3599.0000,29705.0000,143930.0000,135281.2983,72.460000000000
A,USD,STD,INDL,C,CVX,2020-06-30,002991,CHEVRON CORP,23732.0000,223403.0000,30302.0000,20825.0000,-8270.0000,15926.0000,134118.0000,166616.3236,89.230000000000
A,USD,STD,INDL,C,CVX,2020-09-30,002991,CHEVRON CORP,24803.0000,223063.0000,34280.0000,19664.0000,-207.0000,23997.0000,131774.0000,134447.3280,72.000000000000
A,USD,STD,INDL,C,CVX,2020-12-31,002991,CHEVRON CORP,26078.0000,239790.0000,45382.0000,22183.0000,-665.0000,24843.0000,131688.0000,162581.9577,84.450000000000
A,USD,STD,INDL,C,CVX,2021-03-31,002991,CHEVRON CORP,30433.0000,241645.0000,40599.0000,27480.0000,1377.0000,31076.0000,131888.0000,202040.6739,104.790000000000
A,USD,STD,INDL,C,CVX,2021-06-30,002991,CHEVRON CORP,32973.0000,242806.0000,39521.0000,28147.0000,3082.0000,36117.0000,133182.0000,202557.9429,104.740000000000
A,USD,STD,INDL,C,CVX,2021-09-30,002991,CHEVRON CORP,32137.0000,239948.0000,37056.0000,25188.0000,6111.0000,42552.0000,135862.0000,195563.7447,101.450000000000
A,USD,STD,INDL,C,CVX,2021-12-31,002991,CHEVRON CORP,33738.0000,239535.0000,33621.0000,26791.0000,5055.0000,45861.0000,139067.0000,226462.7341,117.350000000000
A,USD,STD,INDL,C,CVX,2022-03-31,002991,CHEVRON CORP,44709.0000,249048.0000,29019.0000,31203.0000,6259.0000,52314.0000,146219.0000,319930.6636,162.830000000000
A,USD,STD,INDL,C,CVX,2022-06-30,002991,CHEVRON CORP,51188.0000,257936.0000,23005.0000,39121.0000,11622.0000,65372.0000,153554.0000,283397.4393,144.780000000000
A,USD,STD,INDL,C,CVX,2022-09-30,002991,CHEVRON CORP,51503.0000,259735.0000,21420.0000,36883.0000,11231.0000,63508.0000,158680.0000,277805.9151,143.670000000000
A,USD,STD,INDL,C,CVX,2022-12-31,002991,CHEVRON CORP,50343.0000,257709.0000,24295.0000,34208.0000,6353.0000,54523.0000,159282.0000,343762.2993,179.490000000000
A,USD,STD,INDL,C,CMCSA,2005-03-31,003226,COMCAST CORP,2930.0000,104238.0000,19317.0000,8796.0000,143.0000,5363.0000,41356.0000,,33.780000000000
A,USD,STD,INDL,C,CMCSA,2005-06-30,003226,COMCAST CORP,3784.0000,105347.0000,19746.0000,9199.0000,430.0000,5012.0000,41418.0000,,30.670000000000
A,USD,STD,INDL,C,CMCSA,2005-09-30,003226,COMCAST CORP,2363.0000,103397.0000,20107.0000,7162.0000,222.0000,5284.0000,41005.0000,,29.380000000000
A,USD,STD,INDL,C,CMCSA,2005-12-31,003226,COMCAST CORP,2594.0000,103146.0000,21682.0000,6269.0000,133.0000,5416.0000,40219.0000,,25.920000000000
A,USD,STD,INDL,C,CMCSA,2006-03-31,003226,COMCAST CORP,3998.0000,102982.0000,23249.0000,5700.0000,466.0000,5595.0000,40026.0000,55242.7768,26.160000000000
A,USD,STD,INDL,C,CMCSA,2006-06-30,003226,COMCAST CORP,3540.0000,103088.0000,23360.0000,5764.0000,460.0000,5908.0000,39907.0000,68546.8026,32.740000000000
A,USD,STD,INDL,C,CMCSA,2006-09-30,003226,COMCAST CORP,5481.0000,107972.0000,26446.0000,6176.0000,1217.0000,6432.0000,40722.0000,76731.0161,36.900000000000
A,USD,STD,INDL,C,CMCSA,2006-12-31,003226,COMCAST CORP,5202.0000,110405.0000,27992.0000,7440.0000,390.0000,7031.0000,41167.0000,87851.4032,42.330000000000
A,USD,STD,INDL,C,CMCSA,2007-03-31,003226,COMCAST CORP,4255.0000,110337.0000,27222.0000,7374.0000,837.0000,7388.0000,41838.0000,80261.2530,25.950000000000
A,USD,STD,INDL,C,CMCSA,2007-06-30,003226,COMCAST CORP,3542.0000,110756.0000,27794.0000,6839.0000,588.0000,7712.0000,41825.0000,86746.7089,28.120000000000
A,USD,STD,INDL,C,CMCSA,2007-09-30,003226,COMCAST CORP,5397.0000,113171.0000,30340.0000,6704.0000,560.0000,7781.0000,41888.0000,74092.2784,24.180000000000
A,USD,STD,INDL,C,CMCSA,2007-12-31,003226,COMCAST CORP,3667.0000,113417.0000,29828.0000,7952.0000,602.0000,8014.0000,41340.0000,54848.7755,18.260000000000
A,USD,STD,INDL,C,CMCSA,2008-03-31,003226,COMCAST CORP,3104.0000,112824.0000,30009.0000,7403.0000,732.0000,8389.0000,40798.0000,56925.6420,19.340000000000
A,USD,STD,INDL,C,CMCSA,2008-06-30,003226,COMCAST CORP,4647.0000,113897.0000,30624.0000,8089.0000,632.0000,8553.0000,40337.0000,55179.2718,18.970000000000
A,USD,STD,INDL,C,CMCSA,2008-09-30,003226,COMCAST CORP,5513.0000,114496.0000,30601.0000,9259.0000,771.0000,8549.0000,40204.0000,56602.9611,19.630000000000
A,USD,STD,INDL,C,CMCSA,2008-12-31,003226,COMCAST CORP,3716.0000,113017.0000,30178.0000,8939.0000,412.0000,8765.0000,40450.0000,48033.7154,16.880000000000
A,USD,STD,INDL,C,CMCSA,2009-03-31,003226,COMCAST CORP,4250.0000,113071.0000,29415.0000,8887.0000,772.0000,8866.0000,41095.0000,38705.3410,13.640000000000
A,USD,STD,INDL,C,CMCSA,2009-06-30,003226,COMCAST CORP,6537.0000,115237.0000,28870.0000,10557.0000,967.0000,8978.0000,41733.0000,41209.4989,14.460000000000
A,USD,STD,INDL,C,CMCSA,2009-09-30,003226,COMCAST CORP,3406.0000,112463.0000,28493.0000,7092.0000,944.0000,8845.0000,42311.0000,47560.5090,16.880000000000
A,USD,STD,INDL,C,CMCSA,2009-12-31,003226,COMCAST CORP,3223.0000,112733.0000,27940.0000,7249.0000,955.0000,9067.0000,42721.0000,47191.1832,16.860000000000
A,USD,STD,INDL,C,CMCSA,2010-03-31,003226,COMCAST CORP,5968.0000,115420.0000,28582.0000,8615.0000,866.0000,9202.0000,43082.0000,52489.6170,18.830000000000
A,USD,STD,INDL,C,CMCSA,2010-06-30,003226,COMCAST CORP,6591.0000,115627.0000,28684.0000,8690.0000,884.0000,9525.0000,43437.0000,48065.2538,17.370000000000
A,USD,STD,INDL,C,CMCSA,2010-09-30,003226,COMCAST CORP,7172.0000,116525.0000,28738.0000,8857.0000,867.0000,9489.0000,43784.0000,49684.3885,18.080000000000
A,USD,STD,INDL,C,CMCSA,2010-12-31,003226,COMCAST CORP,8886.0000,118534.0000,29615.0000,8234.0000,1018.0000,9721.0000,44354.0000,60193.2116,21.970000000000
A,USD,STD,INDL,C,CMCSA,2011-03-31,003226,COMCAST CORP,7547.0000,154259.0000,38130.0000,13747.0000,943.0000,12128.0000,46328.0000,67371.7659,24.720000000000
A,USD,STD,INDL,C,CMCSA,2011-06-30,003226,COMCAST CORP,8350.0000,154782.0000,38209.0000,12697.0000,1022.0000,14333.0000,46643.0000,68940.9735,25.340000000000
A,USD,STD,INDL,C,CMCSA,2011-09-30,003226,COMCAST CORP,8582.0000,156827.0000,38522.0000,14146.0000,908.0000,14339.0000,46683.0000,56879.0896,20.920000000000
A,USD,STD,INDL,C,CMCSA,2011-12-31,003226,COMCAST CORP,8573.0000,157818.0000,37942.0000,13241.0000,1287.0000,15042.0000,47274.0000,64067.5432,23.710000000000
A,USD,STD,INDL,C,CMCSA,2012-03-31,003226,COMCAST CORP,9355.0000,157949.0000,35080.0000,15632.0000,1224.0000,14878.0000,47476.0000,80623.5162,30.010000000000
A,USD,STD,INDL,C,CMCSA,2012-06-30,003226,COMCAST CORP,11354.0000,157688.0000,34175.0000,15742.0000,1348.0000,15211.0000,47731.0000,85231.7891,31.970000000000
A,USD,STD,INDL,C,CMCSA,2012-09-30,003226,COMCAST CORP,18066.0000,162454.0000,35791.0000,17335.0000,2113.0000,16544.0000,48892.0000,94489.2975,35.745000000000
A,USD,STD,INDL,C,CMCSA,2012-12-31,003226,COMCAST CORP,19991.0000,164971.0000,38082.0000,16714.0000,1518.0000,15937.0000,49356.0000,97880.2338,37.360000000000
A,USD,STD,INDL,C,CMCSA,2013-03-31,003226,COMCAST CORP,11783.0000,156364.0000,45049.0000,18018.0000,1437.0000,15310.0000,48190.0000,109378.8323,41.980000000000
A,USD,STD,INDL,C,CMCSA,2013-06-30,003226,COMCAST CORP,12735.0000,156819.0000,44114.0000,18602.0000,1734.0000,16270.0000,49091.0000,108587.8030,41.750000000000
A,USD,STD,INDL,C,CMCSA,2013-09-30,003226,COMCAST CORP,13407.0000,156595.0000,44188.0000,18666.0000,1732.0000,16151.0000,49718.0000,117165.6880,45.115000000000
A,USD,STD,INDL,C,CMCSA,2013-12-31,003226,COMCAST CORP,14075.0000,158813.0000,44567.0000,18912.0000,1913.0000,16926.0000,50694.0000,134492.2412,51.965000000000
A,USD,STD,INDL,C,CMCSA,2014-03-31,003226,COMCAST CORP,14043.0000,157773.0000,44581.0000,17803.0000,1871.0000,17408.0000,51268.0000,129530.1808,50.040000000000
A,USD,STD,INDL,C,CMCSA,2014-06-30,003226,COMCAST CORP,12772.0000,157459.0000,43602.0000,17375.0000,1992.0000,16844.0000,51971.0000,138779.1367,53.680000000000
A,USD,STD,INDL,C,CMCSA,2014-09-30,003226,COMCAST CORP,13936.0000,159237.0000,44827.0000,17084.0000,2592.0000,16791.0000,53298.0000,138436.6371,53.780000000000
A,USD,STD,INDL,C,CMCSA,2014-12-31,003226,COMCAST CORP,13531.0000,159339.0000,44017.0000,17410.0000,1925.0000,17732.0000,52711.0000,147229.0808,58.010000000000
A,USD,STD,INDL,C,CMCSA,2015-03-31,003226,COMCAST CORP,12921.0000,158757.0000,42953.0000,18502.0000,2059.0000,17853.0000,52171.0000,141785.3945,56.470000000000
A,USD,STD,INDL,C,CMCSA,2015-06-30,003226,COMCAST CORP,13319.0000,159674.0000,44636.0000,17565.0000,2137.0000,18743.0000,52400.0000,149820.9202,60.140000000000
A,USD,STD,INDL,C,CMCSA,2015-09-30,003226,COMCAST CORP,11501.0000,158958.0000,44605.0000,17359.0000,1996.0000,18669.0000,51716.0000,139892.2232,56.880000000000
A,USD,STD,INDL,C,CMCSA,2015-12-31,003226,COMCAST CORP,12303.0000,166574.0000,48994.0000,18178.0000,1971.0000,19245.0000,52269.0000,137824.5191,56.430000000000
A,USD,STD,INDL,C,CMCSA,2016-03-31,003226,COMCAST CORP,15180.0000,170599.0000,51515.0000,19084.0000,2134.0000,18790.0000,52642.0000,148253.0706,61.080000000000
A,USD,STD,INDL,C,CMCSA,2016-06-30,003226,COMCAST CORP,14777.0000,171985.0000,52629.0000,17601.0000,2028.0000,19269.0000,53098.0000,157226.8718,65.190000000000
A,USD,STD,INDL,C,CMCSA,2016-09-30,003226,COMCAST CORP,15228.0000,177924.0000,57095.0000,18038.0000,2237.0000,21319.0000,53481.0000,158740.4749,66.340000000000
A,USD,STD,INDL,C,CMCSA,2016-12-31,003226,COMCAST CORP,16361.0000,180500.0000,55566.0000,21535.0000,2296.0000,21025.0000,53943.0000,164049.0591,69.050000000000
A,USD,STD,INDL,C,CMCSA,2017-03-31,003226,COMCAST CORP,15245.0000,182479.0000,58276.0000,19074.0000,2573.0000,20587.0000,55059.0000,178287.7160,37.590000000000
A,USD,STD,INDL,C,CMCSA,2017-06-30,003226,COMCAST CORP,14832.0000,183031.0000,57210.0000,22276.0000,2521.0000,21286.0000,55005.0000,183444.4382,38.920000000000
A,USD,STD,INDL,C,CMCSA,2017-09-30,003226,COMCAST CORP,15960.0000,185301.0000,59720.0000,21449.0000,2642.0000,21081.0000,55427.0000,179846.7466,38.480000000000
A,USD,STD,INDL,C,CMCSA,2017-12-31,003226,COMCAST CORP,16060.0000,186949.0000,59422.0000,21561.0000,14999.0000,22075.0000,68606.0000,186012.5454,40.050000000000
A,USD,STD,INDL,C,CMCSA,2018-03-31,003226,COMCAST CORP,18753.0000,190876.0000,63678.0000,19179.0000,3118.0000,22791.0000,69482.0000,157766.8537,34.170000000000
A,USD,STD,INDL,C,CMCSA,2018-06-30,003226,COMCAST CORP,18215.0000,191248.0000,61946.0000,19007.0000,3216.0000,21735.0000,70694.0000,150333.2217,32.810000000000
A,USD,STD,INDL,C,CMCSA,2018-09-30,003226,COMCAST CORP,23206.0000,200635.0000,69711.0000,19627.0000,2886.0000,22135.0000,71523.0000,161097.9721,35.410000000000
A,USD,STD,INDL,C,CMCSA,2018-12-31,003226,COMCAST CORP,21848.0000,251684.0000,107345.0000,27603.0000,2511.0000,27846.0000,71613.0000,154109.0061,34.050000000000
A,USD,STD,INDL,C,CMCSA,2019-03-31,003226,COMCAST CORP,20273.0000,256189.0000,108478.0000,27917.0000,3553.0000,26859.0000,74959.0000,181449.8297,39.980000000000
A,USD,STD,INDL,C,CMCSA,2019-06-30,003226,COMCAST CORP,21361.0000,256555.0000,105224.0000,31008.0000,3125.0000,26858.0000,76850.0000,192161.9658,42.280000000000
A,USD,STD,INDL,C,CMCSA,2019-09-30,003226,COMCAST CORP,22323.0000,256374.0000,108875.0000,25989.0000,3217.0000,26827.0000,78144.0000,205080.1900,45.080000000000
A,USD,STD,INDL,C,CMCSA,2019-12-31,003226,COMCAST CORP,25392.0000,263414.0000,106822.0000,30292.0000,3162.0000,28398.0000,82726.0000,204749.9390,44.970000000000
A,USD,STD,INDL,C,CMCSA,2020-03-31,003226,COMCAST CORP,24084.0000,262421.0000,105770.0000,27600.0000,2147.0000,26609.0000,81506.0000,156913.5173,34.380000000000
A,USD,STD,INDL,C,CMCSA,2020-06-30,003226,COMCAST CORP,27485.0000,265978.0000,105931.0000,28445.0000,2988.0000,23715.0000,83614.0000,178064.5380,38.980000000000
A,USD,STD,INDL,C,CMCSA,2020-09-30,003226,COMCAST CORP,27369.0000,268940.0000,105162.0000,29511.0000,2019.0000,25532.0000,86176.0000,211654.4420,46.260000000000
A,USD,STD,INDL,C,CMCSA,2020-12-31,003226,COMCAST CORP,26741.0000,273869.0000,109522.0000,28796.0000,3380.0000,27708.0000,90323.0000,240026.3744,52.400000000000
A,USD,STD,INDL,C,CMCSA,2021-03-31,003226,COMCAST CORP,29438.0000,278511.0000,104104.0000,30811.0000,3329.0000,27205.0000,92575.0000,248582.2058,54.110000000000
A,USD,STD,INDL,C,CMCSA,2021-06-30,003226,COMCAST CORP,27046.0000,277004.0000,100344.0000,29314.0000,3738.0000,28546.0000,94935.0000,261706.8037,57.020000000000
A,USD,STD,INDL,C,CMCSA,2021-09-30,003226,COMCAST CORP,27427.0000,277061.0000,101691.0000,26738.0000,4035.0000,30298.0000,95782.0000,255539.8634,55.930000000000
A,USD,STD,INDL,C,CMCSA,2021-12-31,003226,COMCAST CORP,24807.0000,275905.0000,104361.0000,29348.0000,3057.0000,30336.0000,96092.0000,228157.4659,50.330000000000
A,USD,STD,INDL,C,CMCSA,2022-03-31,003226,COMCAST CORP,25381.0000,274074.0000,97614.0000,29657.0000,3549.0000,31010.0000,94692.0000,209815.2151,46.820000000000
A,USD,STD,INDL,C,CMCSA,2022-06-30,003226,COMCAST CORP,24192.0000,267032.0000,96631.0000,27585.0000,3396.0000,30016.0000,91426.0000,173175.4591,39.240000000000
A,USD,STD,INDL,C,CMCSA,2022-09-30,003226,COMCAST CORP,23416.0000,254308.0000,95577.0000,27999.0000,-4598.0000,29848.0000,80296.0000,126805.5860,29.330000000000
A,USD,STD,INDL,C,CMCSA,2022-12-31,003226,COMCAST CORP,21826.0000,257275.0000,104348.0000,27887.0000,3023.0000,30553.0000,80943.0000,147577.5614,34.970000000000
A,USD,STD,INDL,C,C,2005-03-31,003243,CITIGROUP INC,,1489891.0000,270639.0000,,5441.0000,28353.0000,110536.0000,,44.940000000000
A,USD,STD,INDL,C,C,2005-06-30,003243,CITIGROUP INC,,1547789.0000,274330.0000,,5073.0000,28837.0000,113037.0000,,46.230000000000
A,USD,STD,INDL,C,C,2005-09-30,003243,CITIGROUP INC,,1472793.0000,272118.0000,,7143.0000,30769.0000,111837.0000,,45.520000000000
A,USD,STD,INDL,C,C,2005-12-31,003243,CITIGROUP INC,,1494037.0000,178324.0000,,6932.0000,31791.0000,112537.0000,,48.530000000000
A,USD,STD,INDL,C,C,2006-03-31,003243,CITIGROUP INC,,1586201.0000,285295.0000,,5639.0000,34290.0000,114418.0000,234791.7124,47.230000000000
A,USD,STD,INDL,C,C,2006-06-30,003243,CITIGROUP INC,,1626551.0000,312138.0000,,5265.0000,35899.0000,115428.0000,238545.3463,48.250000000000
A,USD,STD,INDL,C,C,2006-09-30,003243,CITIGROUP INC,,1746586.0000,330590.0000,,5505.0000,36323.0000,117865.0000,244061.8399,49.670000000000
A,USD,STD,INDL,C,C,2006-12-31,003243,CITIGROUP INC,,1884318.0000,249975.0000,,5129.0000,40393.0000,119783.0000,273598.0658,55.700000000000
A,USD,STD,INDL,C,C,2007-03-31,003243,CITIGROUP INC,,2020966.0000,421947.0000,,5012.0000,42260.0000,122083.0000,253950.1783,51.340000000000
A,USD,STD,INDL,C,C,2007-06-30,003243,CITIGROUP INC,,2220866.0000,507216.0000,,6226.0000,43912.0000,127754.0000,255144.8234,51.290000000000
A,USD,STD,INDL,C,C,2007-09-30,003243,CITIGROUP INC,,2358266.0000,558830.0000,,2212.0000,41334.0000,127113.0000,232469.5238,46.670000000000
A,USD,STD,INDL,C,C,2007-12-31,003243,CITIGROUP INC,,2187631.0000,326443.0000,,-9833.0000,25144.0000,113598.0000,147040.4646,29.440000000000
A,USD,STD,INDL,C,C,2008-03-31,003243,CITIGROUP INC,,2199848.0000,424959.0000,,-5111.0000,27100.0000,128219.0000,112451.4229,21.420000000000
A,USD,STD,INDL,C,C,2008-06-30,003243,CITIGROUP INC,,2100385.0000,417928.0000,,-2495.0000,30608.0000,136405.0000,91264.8034,16.760000000000
A,USD,STD,INDL,C,C,2008-09-30,003243,CITIGROUP INC,,2050131.0000,393097.0000,,-2815.0000,29150.0000,126062.0000,111770.0654,20.510000000000
A,USD,STD,INDL,C,C,2008-12-31,003243,CITIGROUP INC,,1938470.0000,271121.0000,,-17263.0000,16340.0000,141630.0000,36569.9563,6.710000000000
A,USD,STD,INDL,C,C,2009-03-31,003243,CITIGROUP INC,,1822578.0000,337252.0000,,1593.0000,31059.0000,143934.0000,13947.5080,2.530000000000
A,USD,STD,INDL,C,C,2009-06-30,003243,CITIGROUP INC,,1848533.0000,348046.0000,,4279.0000,25733.0000,152302.0000,16357.9195,2.970000000000
A,USD,STD,INDL,C,C,2009-09-30,003243,CITIGROUP INC,,1888599.0000,379557.0000,,101.0000,25368.0000,140842.0000,110661.5083,4.840000000000
