Model,ticker,evtdate,cret,car,bhar,nrets_est
Market Model,F,2012-11-01,0.0830159076,0.0876571636,0.0877763073,100
Market Model,F,2013-11-01,-0.019607843,-0.028738996,-0.028724972,100
Market Model,F,2008-10-01,0.0431654676,0.0740882754,0.0439543886,100
Market Model,F,2013-10-01,0.0093841642,0.0009606318,0.0008707035,100
Market Model,F,2014-10-01,-0.036399735,-0.025121261,-0.024756882,100
Market Model,F,2015-10-01,0.063878327,0.0328309025,0.0337727365,100
Market Model,F,2015-09-01,0.0094614265,0.029194325,0.0295422032,100
Market Model,F,2009-04-02,0.2357414449,0.1383748193,0.151345494,100
Market Model,F,2013-04-02,-0.035741445,-0.029966801,-0.02979539,100
Market Model,F,2014-12-02,0.0178003814,0.0163501199,0.0165116159,100
Market Model,F,2013-07-02,0.0620555915,0.0510094279,0.052200789,100
Market Model,F,2012-10-02,0.0081135903,0.0089039088,0.0086967756,100
Market Model,F,2018-10-02,-0.012972973,-0.014100896,-0.014153421,100
Market Model,F,2019-10-02,-0.049126638,-0.02613398,-0.025836174,100
Market Model,F,2012-04-03,0.0024048096,0.00978885,0.0097945635,100
Market Model,F,2011-08-03,-0.120647773,-0.001641445,-0.000070357,100
Market Model,F,2013-08-05,-0.009307737,0.0002508797,-0.000059439,100
Market Model,F,2012-12-03,-0.019080659,-0.00881878,-0.008733943,100
Market Model,F,2013-12-03,-0.026932084,-0.019008101,-0.01909959,100
Market Model,F,2018-12-03,-0.020277481,0.0015716676,0.0009976687,100
Market Model,F,2014-02-03,-0.024918033,0.0131960695,0.0128260463,100
Market Model,F,2013-01-03,0.0478764479,0.0223386722,0.0230107638,100
Market Model,F,2008-06-03,-0.05,-0.027343302,-0.02705179,100
Market Model,F,2014-06-03,0.0212895377,0.0238360422,0.0239326726,100
Market Model,F,2014-03-03,-0.001299545,-0.012992019,-0.012898704,100
Market Model,F,2015-03-03,-0.018971848,-0.010315595,-0.01054826,100
Market Model,F,2009-11-03,0.0385714286,0.0039729989,0.0005452086,100
Market Model,F,2011-10-03,0.008,0.0550284447,0.0523272417,100
Market Model,F,2017-10-03,0.0275689223,0.0207543143,0.0208539397,100
Market Model,F,2008-09-03,-0.015695067,0.0290870742,0.0279474739,100
Market Model,F,2014-09-03,-0.008041356,-0.004959179,-0.005080655,100
Market Model,F,2019-04-04,0.0266370699,0.0199811272,0.0201569392,100
Market Model,F,2007-12-04,-0.07057257,-0.075691335,-0.074298985,100
Market Model,F,2019-12-04,-0.008879023,-0.006044577,-0.006089742,100
Market Model,F,2014-06-04,0.0145985401,0.0117590692,0.0117253283,100
Market Model,F,2015-06-04,-0.031454784,-0.02934439,-0.028994358,100
Market Model,F,2012-09-04,0.0279269603,0.0252412012,0.0254623927,100
Market Model,F,2013-09-04,0.06856084,0.0454609717,0.0466752106,100
Market Model,F,2018-09-04,-0.021649485,-0.019852505,-0.01987394,100
Market Model,F,2020-02-05,-0.081291759,-0.102032604,-0.103732553,100
Market Model,F,2009-01-06,0.093495935,0.1436456323,0.1442761841,100
Market Model,F,2019-06-06,-0.016129032,-0.031910681,-0.031964321,100
Market Model,F,2008-11-07,-0.076555024,0.000035016,0.0040413638,100
Market Model,F,2012-03-09,0.0155228758,-0.001420111,-0.001622607,100
Market Model,F,2007-11-09,-0.044902913,-0.017834238,-0.018778897,100
Market Model,F,2019-12-10,0.0099778271,0.0142458152,0.0142642286,100
Market Model,F,2012-05-10,-0.002827521,0.0062913753,0.0062026873,100
Market Model,F,2013-05-10,-0.014074595,-0.022012952,-0.021956305,100
Market Model,F,2013-09-10,0.0317647059,-0.004311392,-0.004465552,100
Market Model,F,2017-01-11,-0.003167063,-0.002034715,-0.002282005,100
Market Model,F,2019-07-12,0.0306627102,0.021487923,0.0214509292,100
Market Model,F,2018-09-12,-0.001066098,-0.011466233,-0.011535948,100
Market Model,F,2013-06-14,0.0117111256,-0.007557105,-0.007717966,100
Market Model,F,2017-11-14,-0.000832639,0.0065523206,0.0063978297,100
Market Model,F,2018-11-14,-0.018967334,-0.014052318,-0.014093741,100
Market Model,F,2013-03-15,-0.010447761,-0.018763323,-0.018786878,100
Market Model,F,2018-05-15,0.018766756,0.0241380807,0.0241918138,100
Market Model,F,2017-11-15,-0.009868421,-0.011944722,-0.011910305,100
Market Model,F,2019-01-16,-0.070077864,-0.083712486,-0.083379254,100
Market Model,F,2014-09-16,-0.003616637,-0.01098491,-0.011006437,100
Market Model,F,2015-09-16,0.0595065312,0.0440579911,0.0447447942,100
Market Model,F,2016-09-16,-0.00247117,-0.010568373,-0.01048692,100
Market Model,F,2013-09-17,0.0158501441,-0.021497145,-0.021878727,100
Market Model,F,2013-12-18,-0.09252669,-0.117280681,-0.114994793,100
Market Model,F,2014-11-19,-0.005148005,-0.011119775,-0.011114748,100
Market Model,F,2011-10-20,0.0407470289,0.0346108047,0.0344994754,100
Market Model,F,2019-11-22,0.0309278351,0.0208358007,0.0210095239,100
Market Model,F,2009-07-23,0.0935483871,0.0393586309,0.0376682696,100
Market Model,F,2010-07-23,0.1203463203,0.0361245505,0.0382890257,100
Market Model,F,2016-03-23,-0.043923865,-0.033303975,-0.032752906,100
Market Model,F,2006-10-23,0.0336239103,0.0288876684,0.0280996119,100
Market Model,F,2009-04-24,0.1939252336,0.173054554,0.1826180508,100
Market Model,F,2013-04-24,0.0313935681,0.0074504391,0.0074593205,100
Market Model,F,2019-01-24,0.0423529412,0.0371640054,0.036933396,100
Market Model,F,2013-07-24,-0.004694836,-0.004737986,-0.005317988,100
Market Model,F,2014-07-24,-0.011223345,-0.006763934,-0.006782402,100
Market Model,F,2013-10-24,2.220446E-16,-0.007063426,-0.007165804,100
Market Model,F,2019-10-24,-0.038588754,-0.051008715,-0.052818769,100
Market Model,F,2008-04-25,0.0917553191,0.0921681092,0.0793501635,100
Market Model,F,2014-04-25,-0.016019717,-0.001851861,-0.002394989,100
Market Model,F,2007-01-25,0.0144578313,0.0090752136,0.00883235,100
Market Model,F,2008-01-25,0.0587301587,0.0412887858,0.0418207414,100
Market Model,F,2018-01-25,-0.025919732,-0.035276834,-0.035806693,100
Market Model,F,2008-07-25,-0.212271973,-0.191323306,-0.179965423,100
Market Model,F,2012-07-25,-0.022900763,-0.027399882,-0.026949054,100
Market Model,F,2019-07-25,-0.05899705,-0.07046242,-0.071687852,100
Market Model,F,2012-10-25,0.036,0.0446398774,0.0448755425,100
Market Model,F,2014-10-27,-0.016666667,-0.036747779,-0.0379568,100
Market Model,F,2018-10-25,0.0454016298,0.0823381807,0.0777845948,100
Market Model,F,2011-04-26,0.0097213221,-0.011852224,-0.011957751,100
Market Model,F,2018-04-26,0.0483576642,0.0412892477,0.0419159898,100
Market Model,F,2019-04-26,0.078369906,0.0776086657,0.0749436705,100
Market Model,F,2017-01-26,-0.009516257,-0.011275434,-0.011882357,100
Market Model,F,2007-07-26,-0.003631961,0.0253269048,0.0243276147,100
Market Model,F,2011-07-26,-0.070623591,-0.009507369,-0.009157682,100
Market Model,F,2018-07-26,-0.060548723,-0.055850444,-0.055776857,100
Market Model,F,2020-06-26,0.0100840336,0.0193906176,0.0195130652,100
Market Model,F,2010-10-26,0.0200716846,0.0189836567,0.0189468682,100
Market Model,F,2011-10-26,-0.034372502,-0.064154009,-0.063595184,100
Market Model,F,2017-10-26,-0.010664479,-0.01257991,-0.012884525,100
Market Model,F,2007-04-27,0.0203045685,0.0277056502,0.0269362018,100
Market Model,F,2010-04-27,-0.067558058,-0.047363545,-0.046998836,100
Market Model,F,2012-04-27,-0.034100597,-0.042999508,-0.042975795,100
Market Model,F,2017-04-27,-0.00087108,0.0040810953,0.00396383,100
Market Model,F,2012-01-27,-0.045604981,-0.030617868,-0.030569084,100
Market Model,F,2017-07-27,-0.008873114,0.0049191781,0.0046637447,100
Market Model,F,2015-10-27,-0.035098915,-0.038784832,-0.039511771,100
Market Model,F,2016-10-27,-0.010970464,0.0042503566,0.0041597283,100
Market Model,F,2015-04-28,0.0253646164,0.0334902604,0.0337000944,100
Market Model,F,2010-01-28,-0.031277927,-0.013902779,-0.015205094,100
Market Model,F,2011-01-28,-0.131736527,-0.126112832,-0.126554132,100
Market Model,F,2014-01-28,-0.028111181,-0.011921939,-0.01166414,100
Market Model,F,2016-01-28,0.0067730811,-0.012667676,-0.012687026,100
Market Model,F,2015-07-28,0.0674079222,0.0510226683,0.0523965955,100
Market Model,F,2016-07-28,-0.086580087,-0.089083787,-0.088636273,100
Market Model,F,2016-04-29,-0.002928258,0.0077912609,0.0066464729,100
Market Model,F,2020-04-29,-0.015473888,-0.020458381,-0.021559143,100
Market Model,F,2009-01-29,-0.050761421,-0.012450981,-0.011417758,100
Market Model,F,2013-01-29,-0.047965523,-0.047608494,-0.04775837,100
Market Model,F,2015-01-29,0.0008480378,0.023234782,0.0227174209,100
Market Model,F,2020-10-29,-0.023989899,0.0233867778,0.0226979504,100
Market Model,F,2009-01-30,-0.073891626,0.007769459,0.0071889424,100
Market Model,F,2015-11-30,0.0006872852,-0.004269976,-0.004458611,100
Market Model,F,2020-07-31,-0.033236994,-0.034608267,-0.034599175,100
Market Model,DIS,2007-08-01,0.0102910909,0.0130552245,0.0123695357,100
Market Model,DIS,2009-02-04,-0.073762376,-0.102473209,-0.103292719,100
Market Model,DIS,2015-02-04,0.1165016861,0.0889836098,0.0920612112,100
Market Model,DIS,2015-08-05,-0.103781374,-0.102875537,-0.101712258,100
Market Model,DIS,2020-08-05,0.1243661367,0.1063531427,0.1094294501,100
Market Model,DIS,2020-02-05,0.0097650722,-0.014695242,-0.015429994,100
Market Model,DIS,2014-08-06,-0.019830353,-0.004263729,-0.004208336,100
Market Model,DIS,2008-02-06,0.0265372168,0.0567991433,0.0556920989,100
Market Model,DIS,2013-02-06,0.0085343228,0.0011718911,0.001173869,100
Market Model,DIS,2014-02-06,0.0650246305,0.0400453194,0.0405614322,100
Market Model,DIS,2019-02-06,-0.007602862,-0.006071756,-0.006118169,100
Market Model,DIS,2013-03-06,0.0093189964,-0.002124819,-0.002187735,100
Market Model,DIS,2009-05-06,0.1080489939,0.1141632864,0.1131789274,100
Market Model,DIS,2015-05-06,-0.015941637,-0.010241731,-0.010139304,100
Market Model,DIS,2020-05-06,0.0231634038,0.010951775,0.0099527785,100
Market Model,DIS,2015-11-06,0.02799117,0.0357865221,0.0358788611,100
Market Model,DIS,2013-08-07,-0.00408967,-0.000668119,-0.00089507,100
Market Model,DIS,2019-08-07,-0.00296457,-0.026991229,-0.029009511,100
Market Model,DIS,2018-02-07,-0.03199618,-0.017797214,-0.017876302,100
Market Model,DIS,2008-05-07,0.0381495945,0.0406010346,0.040931487,100
Market Model,DIS,2014-05-07,0.0046786506,0.0128374501,0.0127451839,100
Market Model,DIS,2008-11-07,-0.088732976,-0.057507838,-0.056001261,100
Market Model,DIS,2014-11-07,-0.013406593,-0.023752569,-0.023997252,100
Market Model,DIS,2017-09-07,-0.044586614,-0.042218769,-0.042181318,100
Market Model,DIS,2012-08-08,0.0062437059,-0.006025716,-0.006199781,100
Market Model,DIS,2018-08-08,-0.015352769,-0.014780448,-0.01492266,100
Market Model,DIS,2007-02-08,-0.023586246,-0.017708644,-0.017813962,100
Market Model,DIS,2012-02-08,0.0264458725,0.0205025407,0.0207090361,100
Market Model,DIS,2017-02-08,-0.000730127,-0.004001674,-0.004023907,100
Market Model,DIS,2013-05-08,0.0247463879,0.0187111818,0.0188454013,100
Market Model,DIS,2013-11-08,-0.009565217,-0.009642465,-0.009934115,100
Market Model,DIS,2019-11-08,0.0416698408,0.031471566,0.0314782828,100
Market Model,DIS,2006-08-09,0.0064647839,0.0034095326,0.002998885,100
Market Model,DIS,2017-08-09,-0.047014575,-0.037363483,-0.037134391,100
Market Model,DIS,2006-02-09,-0.000749064,-0.005528296,-0.005571807,100
Market Model,DIS,2011-02-09,0.0578895945,0.0552744639,0.055530137,100
Market Model,DIS,2007-05-09,-0.010260677,-0.004201231,-0.004351185,100
Market Model,DIS,2012-05-09,0.0333181196,0.0392604112,0.0396179173,100
Market Model,DIS,2018-05-09,-0.007806401,-0.023178559,-0.023544201,100
Market Model,DIS,2019-05-09,0.0044964029,0.0052050867,0.0050962114,100
Market Model,DIS,2007-11-09,-0.044179104,-0.022289101,-0.022020189,100
Market Model,DIS,2012-11-09,-0.052515974,-0.046697728,-0.047114482,100
Market Model,DIS,2018-11-09,-0.002990175,0.0174664561,0.0171197056,100
Market Model,DIS,2011-08-10,-0.027550711,-0.077189859,-0.080739416,100
Market Model,DIS,2016-08-10,0.0210966057,0.0202093218,0.0203235926,100
Market Model,DIS,2013-12-10,-0.013154212,0.00307261,0.0029809604,100
Market Model,DIS,2010-02-10,0.0230664858,-0.00662502,-0.006648448,100
Market Model,DIS,2016-02-10,-0.019648285,-0.008634292,-0.009300649,100
Market Model,DIS,2016-03-10,0.001226743,-0.015472698,-0.015555255,100
Market Model,DIS,2006-05-10,0.0358011818,0.040261145,0.0402953657,100
Market Model,DIS,2017-05-10,-0.016514091,-0.019360115,-0.019475004,100
Market Model,DIS,2006-11-10,-0.025377644,-0.027059721,-0.027461319,100
Market Model,DIS,2017-11-10,0.0351848191,0.0401829628,0.0404660672,100
Market Model,DIS,2014-09-10,-0.006515018,-0.006776992,-0.006764066,100
Market Model,DIS,2011-05-11,-0.035266821,-0.041114227,-0.042157921,100
Market Model,DIS,2016-05-11,-0.034459844,-0.03491031,-0.035123587,100
Market Model,DIS,2011-11-11,0.0689553122,0.0549619806,0.0552208035,100
Market Model,DIS,2016-11-11,0.03465765,0.0309737394,0.0311457729,100
Market Model,DIS,2015-09-11,0.0187420273,0.0109071109,0.0108779097,100
Market Model,DIS,2021-02-12,-0.017296841,-0.025065876,-0.025121057,100
Market Model,DIS,2010-05-12,-0.015301785,-0.020482319,-0.02049654,100
Market Model,DIS,2009-11-13,0.0481392967,0.032069725,0.0322473675,100
Market Model,DIS,2020-11-13,0.0497025105,0.0319057947,0.031903554,100
Market Model,DIS,2018-03-14,-0.018351241,-0.012355104,-0.012312001,100
Market Model,DIS,2017-12-15,0.031781433,0.0279767811,0.028095643,100
Market Model,DIS,2014-05-15,-0.020589669,-0.008138576,-0.00805208,100
Market Model,DIS,2017-05-17,-0.022450289,-0.016286626,-0.016164785,100
Market Model,DIS,2016-09-21,0.0084205981,-0.00590775,-0.006002374,100
Market Model,DIS,2013-05-30,-0.054131054,-0.042810472,-0.041894558,100
Market Model,DIS,2008-07-31,-0.027166882,-0.028801934,-0.029528194,100
Market Model,DIS,2009-07-31,-0.014291232,-0.049123694,-0.050465807,100
Market Model,DUK,2013-03-01,-0.005988878,-0.007502648,-0.007585714,100
Market Model,DUK,2015-05-01,-0.005992605,-0.008981737,-0.009030122,100
Market Model,DUK,2011-08-02,-0.008064516,-0.000749494,-0.000754558,100
Market Model,DUK,2012-08-02,0.012097964,0.0107507615,0.0106811181,100
Market Model,DUK,2018-08-02,-0.000857633,0.0007612189,0.0006168887,100
Market Model,DUK,2008-05-02,0.0229382851,0.0123267427,0.0121594941,100
Market Model,DUK,2007-11-02,0.0099113198,0.0481219644,0.047569687,100
Market Model,DUK,2018-11-02,0.011497035,0.0106305484,0.0104923371,100
Market Model,DUK,2010-08-03,0.0157894737,0.0069209469,0.0069247204,100
Market Model,DUK,2017-08-03,0.0153810027,0.0121658836,0.0122173252,100
Market Model,DUK,2011-05-03,0.0107238606,0.0174262201,0.0174292453,100
Market Model,DUK,2012-05-03,0.0013934046,0.0109840517,0.0109243012,100
Market Model,DUK,2013-05-03,-0.026572306,-0.040892199,-0.040828756,100
Market Model,DUK,2016-05-03,0.0157400355,0.0154177148,0.0154373558,100
Market Model,DUK,2011-11-03,0.0217821782,0.0004900796,0.0003608692,100
Market Model,DUK,2017-11-03,0.0001138174,-0.002359579,-0.00242046,100
Market Model,DUK,2009-08-04,-0.009689922,-0.014561901,-0.014650338,100
Market Model,DUK,2016-08-04,-0.015544647,-0.021243936,-0.021214596,100
Market Model,DUK,2010-05-04,-0.001191895,0.0070735688,0.0070092418,100
Market Model,DUK,2012-05-04,-0.000465549,0.0083625976,0.0083029641,100
Market Model,DUK,2013-05-06,-0.014442364,-0.02563172,-0.025858181,100
Market Model,DUK,2016-11-04,0.0144871795,0.01423013,0.0140072528,100
Market Model,DUK,2008-02-05,-0.002646903,0.0346151928,0.0332500403,100
Market Model,DUK,2009-02-05,0.0418604651,0.008223053,0.0085299801,100
Market Model,DUK,2009-05-05,-0.008504607,-0.039000897,-0.039290511,100
Market Model,DUK,2008-11-05,-0.060587882,-0.023562164,-0.024507423,100
Market Model,DUK,2014-11-05,-0.014688031,-0.016634183,-0.017043099,100
Market Model,DUK,2015-11-05,-0.062015504,-0.061990221,-0.061395621,100
Market Model,DUK,2020-11-05,-0.021775544,-0.050491464,-0.050701377,100
Market Model,DUK,2008-08-06,0.0028785262,-0.005652552,-0.005681583,100
Market Model,DUK,2015-08-06,0.0166396104,0.0260483136,0.0260137929,100
Market Model,DUK,2019-08-06,0.0081706764,0.0091564417,0.0088560245,100
Market Model,DUK,2013-11-06,0.006209466,0.0197558916,0.019690698,100
Market Model,DUK,2007-08-07,0.1420222092,0.1055632442,0.1114452407,100
Market Model,DUK,2013-08-07,-0.001961609,0.0011376221,0.0011392452,100
Market Model,DUK,2014-08-07,0.0108481262,0.0091944791,0.0089323655,100
Market Model,DUK,2014-05-07,-0.009249184,-0.007261051,-0.007370096,100
Market Model,DUK,2017-09-07,0.0042329253,0.0005313844,0.0005035645,100
Market Model,DUK,2012-11-08,-0.03293273,-0.028689361,-0.028358582,100
Market Model,DUK,2019-11-08,-0.061696658,-0.065678741,-0.064489329,100
Market Model,DUK,2017-05-09,-0.006025548,-0.006097303,-0.006137101,100
Market Model,DUK,2019-05-09,-0.014228098,-0.018186722,-0.018375308,100
Market Model,DUK,2020-08-10,-0.00641254,-0.000527365,-0.00119689,100
Market Model,DUK,2018-05-10,0.000385208,-0.000755535,-0.000787674,100
Market Model,DUK,2013-12-12,-0.015591165,-0.002150232,-0.002157376,100
Market Model,DUK,2020-05-12,0.0013450721,0.0177942221,0.0177258578,100
Market Model,DUK,2013-09-12,-0.006065201,-0.006241703,-0.006318853,100
Market Model,DUK,2013-02-13,-0.005555613,-0.004247183,-0.004318005,100
Market Model,DUK,2020-02-13,0.0540885076,0.0513783985,0.0521750501,100
Market Model,DUK,2019-02-14,-0.019902184,-0.022057684,-0.02193324,100
Market Model,DUK,2012-02-16,-0.016262355,-0.024202232,-0.024337641,100
Market Model,DUK,2017-02-16,0.0152818353,0.0161940091,0.0159037022,100
Market Model,DUK,2011-02-17,0.0027948575,-0.002576856,-0.002966039,100
Market Model,DUK,2014-02-18,0.0040599188,0.0053319851,0.0053495001,100
Market Model,DUK,2015-02-18,-0.008391784,-0.012748019,-0.013182424,100
Market Model,DUK,2016-02-18,-0.022807707,-0.028088289,-0.02812289,100
Market Model,DUK,2018-02-20,-0.011417323,-0.015306523,-0.015366138,100
Market Model,DUK,2011-08-23,0.0345394737,0.0126126747,0.0128401101,100
Market Model,DUK,2013-09-24,-0.001484561,0.0047181722,0.0046722324,100
Market Model,DUK,2010-10-28,0.0195968645,0.0166250847,0.016720609,100
Market Model,DUK,2009-10-30,-0.003787879,-0.004013882,-0.004244581,100
Market Model,WFC,2016-06-01,0.0051130777,0.0002627607,0.0002519283,100
Market Model,WFC,2017-06-01,-0.006710123,-0.029458151,-0.029928375,100
Market Model,WFC,2015-06-03,0.0017844397,0.0073676776,0.0072338795,100
Market Model,WFC,2016-06-03,-0.01,-0.015633573,-0.015740148,100
Market Model,WFC,2008-10-03,-0.083378747,0.1328532766,0.1207341053,100
Market Model,WFC,2018-12-04,-0.058769344,-0.038164072,-0.037261171,100
Market Model,WFC,2017-12-05,0.0421708185,0.0484942075,0.048924109,100
Market Model,WFC,2013-03-05,0.018649336,-0.000054169,-0.000067811,100
Market Model,WFC,2016-12-06,0.0690556178,0.0458439178,0.0471660631,100
Market Model,WFC,2018-03-07,-0.015106789,-0.025445231,-0.025438049,100
Market Model,WFC,2014-12-09,-0.013992368,0.010137859,0.0100632549,100
Market Model,WFC,2015-12-09,-0.01948755,-0.007262683,-0.007266139,100
Market Model,WFC,2013-09-09,0.0150645624,-0.004759465,-0.004972937,100
Market Model,WFC,2013-12-10,-0.013375652,0.0006519341,0.0006197699,100
Market Model,WFC,2014-06-10,0.0050019238,0.0043210105,0.0042660387,100
Market Model,WFC,2015-06-10,0.0203136137,0.004007909,0.0040814096,100
Market Model,WFC,2014-09-10,0.0023314552,0.0008551119,0.0008178701,100
Market Model,WFC,2014-04-11,-0.020162933,0.0063223415,0.0060902675,100
Market Model,WFC,2019-12-11,0.0081602374,-0.005709117,-0.006018949,100
Market Model,WFC,2013-01-11,0.0017286085,-0.004734166,-0.005006164,100
Market Model,WFC,2014-07-11,-0.016861468,-0.020113792,-0.02000711,100
Market Model,WFC,2013-10-11,0.0344400396,-0.000565071,-0.000685893,100
Market Model,WFC,2013-04-12,-0.026616982,0.0046745991,0.0048543972,100
Market Model,WFC,2019-04-12,-0.021343377,-0.022707095,-0.022836433,100
Market Model,WFC,2018-01-12,-0.00982256,-0.020229217,-0.020196012,100
